0.000000000000000000e+00,5.104197160458987526e+00
1.919999999999999832e-02,4.859284497620646626e+00
3.839999999999999664e-02,5.235800343112746447e+00
5.759999999999999842e-02,5.719521312773521160e+00
7.679999999999999327e-02,4.570975469492217336e+00
9.599999999999998812e-02,4.821802594121008312e+00
1.151999999999999968e-01,5.986893577590322479e+00
1.343999999999999917e-01,5.794435877264463741e+00
1.535999999999999865e-01,5.432371830066998974e+00
1.727999999999999814e-01,5.252532550835272929e+00
1.919999999999999762e-01,4.798833633787132236e+00
2.111999999999999711e-01,4.473418560290685519e+00
2.303999999999999937e-01,5.163093844072449201e+00
2.495999999999999885e-01,4.671555419140175580e+00
2.687999999999999834e-01,5.323878847904420120e+00
2.879999999999999782e-01,4.820661837151876128e+00
3.071999999999999731e-01,5.707558338878565785e+00
3.263999999999999679e-01,6.417509685337646985e+00
3.455999999999999628e-01,5.264850557526695063e+00
3.647999999999999576e-01,6.610129456475021925e+00
3.839999999999999525e-01,4.628772817633862502e+00
4.031999999999999473e-01,5.609887403239140369e+00
4.223999999999999422e-01,5.351212838245855252e+00
4.415999999999999370e-01,5.186363897886939078e+00
4.607999999999999874e-01,5.717122030859453474e+00
4.799999999999999822e-01,5.096928909083770165e+00
4.991999999999999771e-01,5.412250726195922290e+00
5.183999999999999719e-01,5.363416649941059156e+00
5.375999999999999668e-01,5.229423002244280916e+00
5.567999999999999616e-01,6.366400577676518679e+00
5.759999999999999565e-01,4.903660178215248244e+00
5.951999999999999513e-01,6.073477454762950423e+00
6.143999999999999462e-01,4.627363500824206000e+00
6.335999999999999410e-01,5.439633536662277002e+00
6.527999999999999359e-01,6.455500290003852726e+00
6.719999999999999307e-01,5.598031490178950520e+00
6.911999999999999256e-01,5.139935739313816754e+00
7.103999999999999204e-01,5.408631024321216785e+00
7.295999999999999153e-01,5.927777308035185655e+00
7.487999999999999101e-01,5.529330405131603676e+00
7.679999999999999050e-01,5.232198014810792053e+00
7.871999999999998998e-01,5.885903339006129720e+00
8.063999999999998947e-01,6.643750078491076572e+00
8.255999999999998895e-01,5.616555318090646232e+00
8.447999999999998844e-01,5.976294754990725266e+00
8.639999999999998792e-01,4.889867289121456295e+00
8.831999999999998741e-01,5.201528084666785290e+00
9.023999999999998689e-01,5.771577092077075477e+00
9.215999999999999748e-01,5.583632952476597744e+00
9.407999999999999696e-01,5.933018034325866275e+00
9.599999999999999645e-01,5.526718369275353204e+00
9.791999999999999593e-01,5.104239749621577005e+00
9.983999999999999542e-01,6.111576380380155271e+00
1.017599999999999838e+00,6.315920352237491819e+00
1.036799999999999944e+00,4.469522030193592066e+00
1.055999999999999828e+00,5.555306770538849470e+00
1.075199999999999934e+00,6.381708168353386057e+00
1.094399999999999817e+00,5.512570898216173632e+00
1.113599999999999923e+00,5.266089165464912014e+00
1.132799999999999807e+00,5.097310080835931956e+00
1.151999999999999913e+00,5.465626031340617530e+00
1.171199999999999797e+00,5.510293973508188614e+00
1.190399999999999903e+00,5.993862895218831532e+00
1.209599999999999786e+00,6.366927222385517560e+00
1.228799999999999892e+00,5.397955716023355777e+00
1.247999999999999998e+00,6.057685904890073303e+00
1.267199999999999882e+00,5.584202599254250998e+00
1.286399999999999988e+00,5.966408638708439405e+00
1.305599999999999872e+00,6.646897853526473554e+00
1.324799999999999978e+00,6.766428196062901357e+00
1.343999999999999861e+00,5.778181423369335157e+00
1.363199999999999967e+00,5.804620952639577780e+00
1.382399999999999851e+00,6.360780628406952353e+00
1.401599999999999957e+00,5.799120791018409271e+00
1.420799999999999841e+00,6.138344641986403616e+00
1.439999999999999947e+00,5.579147887353562929e+00
1.459199999999999831e+00,4.658563825744883147e+00
1.478399999999999936e+00,6.303329644080407412e+00
1.497599999999999820e+00,6.533453488272002119e+00
1.516799999999999926e+00,5.977548846868339538e+00
1.535999999999999810e+00,5.923684528347791023e+00
1.555199999999999916e+00,6.484543279936310078e+00
1.574399999999999800e+00,6.099134118526720272e+00
1.593599999999999905e+00,7.038869739414897353e+00
1.612799999999999789e+00,5.872797988148775516e+00
1.631999999999999895e+00,6.072398054259107170e+00
1.651199999999999779e+00,6.114122987265963260e+00
1.670399999999999885e+00,5.934898993307996307e+00
1.689599999999999769e+00,6.247362089036510469e+00
1.708799999999999875e+00,5.595764394288552879e+00
1.727999999999999758e+00,5.931493368691113766e+00
1.747199999999999864e+00,6.000450789900466653e+00
1.766399999999999748e+00,6.031425952365298215e+00
1.785599999999999854e+00,5.844659064492565115e+00
1.804799999999999738e+00,6.142354060537742910e+00
1.823999999999999844e+00,6.188938284782777188e+00
1.843199999999999950e+00,5.918281924413328454e+00
1.862399999999999833e+00,5.750600124061079121e+00
1.881599999999999939e+00,4.971420297843838654e+00
1.900799999999999823e+00,5.921693061865720864e+00
1.919999999999999929e+00,6.437532804317040558e+00
1.939199999999999813e+00,6.058574352930896190e+00
1.958399999999999919e+00,5.903459020828174530e+00
1.977599999999999802e+00,6.190299112342389165e+00
1.996799999999999908e+00,6.067374642767440207e+00
2.016000000000000014e+00,6.341155913077876960e+00
2.035199999999999676e+00,5.889581217455454265e+00
2.054399999999999782e+00,5.290532647949369505e+00
2.073599999999999888e+00,5.705255405090754017e+00
2.092799999999999994e+00,5.302176656713133873e+00
2.111999999999999655e+00,6.199639622825975138e+00
2.131199999999999761e+00,6.651341191332138969e+00
2.150399999999999867e+00,6.174026071224036016e+00
2.169599999999999973e+00,5.439315630171266847e+00
2.188799999999999635e+00,5.692575989839113504e+00
2.207999999999999741e+00,5.800858942627998616e+00
2.227199999999999847e+00,5.964473067491542935e+00
2.246399999999999952e+00,6.115817523386300358e+00
2.265599999999999614e+00,6.042982006927487326e+00
2.284799999999999720e+00,6.221767452030568357e+00
2.303999999999999826e+00,5.753604670023241496e+00
2.323199999999999932e+00,5.648736332137153759e+00
2.342399999999999594e+00,5.951171963362988038e+00
2.361599999999999699e+00,5.832274357963834532e+00
2.380799999999999805e+00,5.229392229932748215e+00
2.399999999999999911e+00,6.037131366938242927e+00
2.419199999999999573e+00,5.489933554467571142e+00
2.438399999999999679e+00,6.409895016999335837e+00
2.457599999999999785e+00,5.442481481157859236e+00
2.476799999999999891e+00,5.708207829874202055e+00
2.495999999999999996e+00,6.360936635649028226e+00
2.515199999999999658e+00,6.011973118004834582e+00
2.534399999999999764e+00,5.512728992583951992e+00
2.553599999999999870e+00,5.603554211580276778e+00
2.572799999999999976e+00,5.839549030702519516e+00
2.591999999999999638e+00,5.038709588695017061e+00
2.611199999999999743e+00,6.119576123858399441e+00
2.630399999999999849e+00,6.357951827182592552e+00
2.649599999999999955e+00,5.772712039850648402e+00
2.668799999999999617e+00,4.807576439204775731e+00
2.687999999999999723e+00,4.195168443435289163e+00
2.707199999999999829e+00,6.091466838116298632e+00
2.726399999999999935e+00,5.611302137783749977e+00
2.745599999999999596e+00,5.644082790234707048e+00
2.764799999999999702e+00,6.268390785691064337e+00
2.783999999999999808e+00,5.334470162399497006e+00
2.803199999999999914e+00,5.849989086362632484e+00
2.822399999999999576e+00,5.544927542702071221e+00
2.841599999999999682e+00,5.430833980435266994e+00
2.860799999999999788e+00,4.962266697350144362e+00
2.879999999999999893e+00,5.356028402039938463e+00
2.899199999999999555e+00,5.381826562784035595e+00
2.918399999999999661e+00,5.279810189766156014e+00
2.937599999999999767e+00,4.914995733747224094e+00
2.956799999999999873e+00,5.810945633635960839e+00
2.975999999999999535e+00,5.869311723471730247e+00
2.995199999999999640e+00,5.521100154499582580e+00
3.014399999999999746e+00,5.454039589393583576e+00
3.033599999999999852e+00,4.706003402378554412e+00
3.052799999999999514e+00,5.018439920687361777e+00
3.071999999999999620e+00,5.667325024518140353e+00
3.091199999999999726e+00,5.813582505754297358e+00
3.110399999999999832e+00,5.848101530572234807e+00
3.129599999999999937e+00,5.038668066074408536e+00
3.148799999999999599e+00,5.974103304082020394e+00
3.167999999999999705e+00,5.654484962709628526e+00
3.187199999999999811e+00,5.479586625681840850e+00
3.206399999999999917e+00,5.338954770434297004e+00
3.225599999999999579e+00,5.511053130827631819e+00
3.244799999999999685e+00,4.747230541392629455e+00
3.263999999999999790e+00,5.260299263007360615e+00
3.283199999999999896e+00,5.233987922380798352e+00
3.302399999999999558e+00,4.352021739921029919e+00
3.321599999999999664e+00,5.110474344906022814e+00
3.340799999999999770e+00,5.161432297455222695e+00
3.359999999999999876e+00,4.630927009453493781e+00
3.379199999999999537e+00,4.407435057048710192e+00
3.398399999999999643e+00,4.904024284577567450e+00
3.417599999999999749e+00,5.661365426617449792e+00
3.436799999999999855e+00,4.921681135823935627e+00
3.455999999999999517e+00,5.011790805341005850e+00
3.475199999999999623e+00,4.434659968602178814e+00
3.494399999999999729e+00,5.385758731758559570e+00
3.513599999999999834e+00,5.039272386349377797e+00
3.532799999999999496e+00,5.469577521161901323e+00
3.551999999999999602e+00,5.105011665119177700e+00
3.571199999999999708e+00,4.925809873291141727e+00
3.590399999999999814e+00,5.468824946239905671e+00
3.609599999999999476e+00,4.415814101668017244e+00
3.628799999999999581e+00,5.909163824433552925e+00
3.647999999999999687e+00,4.924970349317293383e+00
3.667199999999999793e+00,4.870563983712604461e+00
3.686399999999999899e+00,4.752412073562565453e+00
3.705599999999999561e+00,4.816226433626159320e+00
3.724799999999999667e+00,5.077109213830396151e+00
3.743999999999999773e+00,4.854092594236472102e+00
3.763199999999999878e+00,5.263202098938142726e+00
3.782399999999999540e+00,4.189100804491764585e+00
3.801599999999999646e+00,4.415626422274810281e+00
3.820799999999999752e+00,5.462736756747638367e+00
3.839999999999999858e+00,5.081172188212319973e+00
3.859199999999999520e+00,4.470413064062132236e+00
3.878399999999999626e+00,4.853980213911404995e+00
3.897599999999999731e+00,4.986932976602953538e+00
3.916799999999999837e+00,4.968850591943603234e+00
3.935999999999999499e+00,5.325768361627730485e+00
3.955199999999999605e+00,4.194708904507912450e+00
3.974399999999999711e+00,5.630090941486619371e+00
3.993599999999999817e+00,4.596794131898175095e+00
4.012799999999999478e+00,5.513996106021538779e+00
4.032000000000000028e+00,4.521069948974991703e+00
4.051199999999999690e+00,4.888136960773119988e+00
4.070399999999999352e+00,4.415395540796131613e+00
4.089599999999999902e+00,3.652013578348601186e+00
4.108799999999999564e+00,4.527916424189276867e+00
4.127999999999999226e+00,5.265048149095673757e+00
4.147199999999999775e+00,5.158319149492015754e+00
4.166399999999999437e+00,3.754337224953983032e+00
4.185599999999999987e+00,4.523421711322828109e+00
4.204799999999999649e+00,3.334628300467501028e+00
4.223999999999999311e+00,4.373565226672940121e+00
4.243199999999999861e+00,4.123651708177773045e+00
4.262399999999999523e+00,4.422578841555909079e+00
4.281599999999999184e+00,3.726408895539993882e+00
4.300799999999999734e+00,3.847015967329042052e+00
4.319999999999999396e+00,4.198352560939561329e+00
4.339199999999999946e+00,4.881719446685183428e+00
4.358399999999999608e+00,4.401471944624929300e+00
4.377599999999999270e+00,4.278163078688843157e+00
4.396799999999999820e+00,3.797238800173906803e+00
4.415999999999999481e+00,4.137510764346421510e+00
4.435200000000000031e+00,3.424265758831091411e+00
4.454399999999999693e+00,3.880823629128069996e+00
4.473599999999999355e+00,3.926987894203744389e+00
4.492799999999999905e+00,4.589488700090414319e+00
4.511999999999999567e+00,4.646495206124774846e+00
4.531199999999999228e+00,3.725122654975022485e+00
4.550399999999999778e+00,4.231590963072513034e+00
4.569599999999999440e+00,4.648994524524282745e+00
4.588799999999999990e+00,3.788098475633989271e+00
4.607999999999999652e+00,4.861854724604033784e+00
4.627199999999999314e+00,4.332706465920921346e+00
4.646399999999999864e+00,4.034908556942390589e+00
4.665599999999999525e+00,4.003459430763524729e+00
4.684799999999999187e+00,4.322449981173430267e+00
4.703999999999999737e+00,5.073271148838648159e+00
4.723199999999999399e+00,3.877667181533102081e+00
4.742399999999999949e+00,4.692424452608342733e+00
4.761599999999999611e+00,4.201807330685346287e+00
4.780799999999999272e+00,4.007585612575580214e+00
4.799999999999999822e+00,4.465512107580932089e+00
4.819199999999999484e+00,3.400150717655051835e+00
4.838399999999999146e+00,3.008044825518441545e+00
4.857599999999999696e+00,4.481658523219426371e+00
4.876799999999999358e+00,3.581831633414069849e+00
4.895999999999999908e+00,4.325324881327482274e+00
4.915199999999999569e+00,4.311490147362574632e+00
4.934399999999999231e+00,4.152642945824050358e+00
4.953599999999999781e+00,4.209385916985881160e+00
4.972799999999999443e+00,4.522715603313018029e+00
4.991999999999999993e+00,3.624493424952608400e+00
5.011199999999999655e+00,3.888024012218117775e+00
5.030399999999999316e+00,4.588307035931401323e+00
5.049599999999999866e+00,4.461091196524790803e+00
5.068799999999999528e+00,4.243320312552983253e+00
5.087999999999999190e+00,3.997251842465961325e+00
5.107199999999999740e+00,3.805203890721500226e+00
5.126399999999999402e+00,4.062998333521617766e+00
5.145599999999999952e+00,3.746209453412361334e+00
5.164799999999999613e+00,4.435288195372907083e+00
5.183999999999999275e+00,4.164133139131465988e+00
5.203199999999999825e+00,3.641073485772685192e+00
5.222399999999999487e+00,3.823337527231105426e+00
5.241599999999999149e+00,4.198839471409181456e+00
5.260799999999999699e+00,4.536380670045897290e+00
5.279999999999999361e+00,4.643893211914390307e+00
5.299199999999999910e+00,3.973582426302491477e+00
5.318399999999999572e+00,4.110915091734147708e+00
5.337599999999999234e+00,3.646508201541364791e+00
5.356799999999999784e+00,4.087318058409776356e+00
5.375999999999999446e+00,4.045562748115485441e+00
5.395199999999999108e+00,4.115732490644647967e+00
5.414399999999999658e+00,3.731232895462915700e+00
5.433599999999999319e+00,3.944254326168041835e+00
5.452799999999999869e+00,3.780728912293516153e+00
5.471999999999999531e+00,3.633032665610396172e+00
5.491199999999999193e+00,4.835009701757389422e+00
5.510399999999999743e+00,4.210635384766202804e+00
5.529599999999999405e+00,4.051083997127056691e+00
5.548799999999999955e+00,4.080128358205636019e+00
5.567999999999999616e+00,3.985008717040032344e+00
5.587199999999999278e+00,4.528944114158045764e+00
5.606399999999999828e+00,4.116864079742454052e+00
5.625599999999999490e+00,4.100643127872929838e+00
5.644799999999999152e+00,4.465458262496571962e+00
5.663999999999999702e+00,3.619499012905054158e+00
